"(PDH-TSV 4.0) (Hora estándar romance)(-60)"	"\\GI-AN-B3_06\Disco físico(0 D: C:)\% de tiempo de disco"	"\\GI-AN-B3_06\Disco físico(0 D: C:)\% de tiempo inactivo"	"\\GI-AN-B3_06\Disco físico(0 D: C:)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_06\Disco físico(0 D: C:)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_06\Disco físico(0 D: C:)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_06\Disco físico(0 D: C:)\Transferencias de disco/s"	"\\GI-AN-B3_06\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_06\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_06\Memoria\Bytes de caché"	"\\GI-AN-B3_06\Memoria\Bytes disponibles"	"\\GI-AN-B3_06\Memoria\Páginas/s"	"\\GI-AN-B3_06\Procesador(_Total)\% de tiempo de procesador"
"01/09/2019 11:34:25.427"	"4649.9844597533602"	"0.0096254237472486927"	"46.499844597533603"	"114461.38865836791"	"0.066817980618933209"	"695.81590519446479"	"1000000000"	"2409276.01689674516"	"632737792"	"6288277504"	"816.11602711605281"	"77.440413092385867"
"01/09/2019 11:34:26.397"	"3870.6692286957432"	"0"	"38.706692286957434"	"93509.665573770486"	"0.061534262062894758"	"629.12636504944055"	"1000000000"	"2431660.43415569919"	"619634688"	"6310817792"	"848.80491546834355"	"85.096068872027303"
"01/09/2019 11:34:27.397"	"4278.4324116244306"	"0"	"42.784324116244306"	"87749.973333333328"	"0.14263366680728501"	"299.95323432138929"	"1000000000"	"2058781.90097351518"	"631504896"	"6289448960"	"532.91691297766829"	"49.225604543386645"
"01/09/2019 11:34:28.397"	"4770.0803016079917"	"0"	"47.700803016079917"	"87720.084720121027"	"0.072170348175552512"	"658.39088229636457"	"1000000000"	"2981840.50782256044"	"643444736"	"6273470464"	"1378.5370364571386"	"92.578710734625531"
"01/09/2019 11:34:29.418"	"4008.1409022516455"	"0.94082753425861754"	"40.081409022516453"	"107318.08450704225"	"0.048002581946132772"	"833.38561759251411"	"1000000000"	"3149480.06310699414"	"600481792"	"6330961920"	"809.90996639272498"	"68.991284898943846"
"01/09/2019 11:34:31.388"	"4548.4781741796132"	"3.6247546373633512"	"45.484781741796134"	"88921.0705596107"	"0.10899683700287216"	"418.54449826135021"	"1000000000"	"2084987.0052166027"	"660848640"	"6254313472"	"1038.2143941057093"	"80.169190753220462"
"01/09/2019 11:34:32.403"	"4660.3956876774091"	"0"	"46.603956876774092"	"84987.004878048785"	"0.11547634147867229"	"403.5452132824131"	"1000000000"	"1145421.80505171223"	"627826688"	"6290485248"	"104.33120148277021"	"11.563043202859157"
"01/09/2019 11:34:33.403"	"5654.5086739655426"	"0"	"56.545086739655424"	"79802.576271186437"	"0.23958220344556311"	"236.01779303485779"	"1000000000"	"751779.712921285231"	"618004480"	"6300323840"	"27.002035643818477"	"2.3373823973323105"
"01/09/2019 11:34:34.390"	"4840.5982547322228"	"0"	"48.405982547322232"	"96137.924453280313"	"0.094942743987125225"	"509.85142730976139"	"1000000000"	"540075.733691976318"	"586088448"	"6340251648"	"0"	"3.3906547936885523"
"01/09/2019 11:34:35.400"	"4886.3817317130561"	"0"	"48.863817317130561"	"116031.63005780347"	"0.071304624269112077"	"685.28365148792648"	"1000000000"	"334250.160664680901"	"508751872"	"6447398912"	"0"	"5.9995500109724436"
"01/09/2019 11:34:36.390"	"2930.3110966914178"	"0.94949101725942342"	"29.303110966914179"	"104101.99086757991"	"0.066233333123127278"	"442.45394234115821"	"1000000000"	"686184.374886172358"	"485761024"	"6483017728"	"178.79988080909817"	"21.480759524127222"
"01/09/2019 11:34:37.392"	"4007.5641538164391"	"0.029945185338238353"	"40.07564153816439"	"102920.3027027027"	"0.054255405160468548"	"738.59540144720995"	"1000000000"	"856667.085548937874"	"465399808"	"6523858944"	"494.06043745455258"	"30.595794398353814"
"01/09/2019 11:34:38.383"	"2179.3848405070862"	"23.026076476643013"	"21.793848405070861"	"72763.027568922305"	"0.054132331327165432"	"402.6321281682321"	"1000000000"	"1795904.91497265353"	"500346880"	"6483251200"	"1120.1044167086156"	"68.467796235973083"
"01/09/2019 11:34:40.390"	"4902.2962860902699"	"0"	"49.022962860902702"	"93326.034346103042"	"0.13000660511516579"	"377.05645662565087"	"1000000000"	"1525332.03807844958"	"493981696"	"6480736256"	"626.10299336650348"	"37.345226364396503"
"01/09/2019 11:34:41.393"	"4706.2989941324222"	"0"	"47.062989941324226"	"111592.48434237996"	"0.098517536245456824"	"477.74111881394981"	"1000000000"	"464377.791283608909"	"469372928"	"6526431232"	"0"	"1.0480837373937457"
"01/09/2019 11:34:42.399"	"4439.4874830432382"	"0"	"44.394874830432379"	"107067.15537848606"	"0.059342363755124763"	"748.10747071540379"	"1000000000"	"283128.733625470151"	"394375168"	"6633279488"	"0"	"0"
"01/09/2019 11:34:43.400"	"2183.1406069848308"	"15.377607186368506"	"21.83140606984831"	"91121.972602739726"	"0.042757338511052546"	"510.49003156428279"	"1000000000"	"1321138.98478959869"	"395194368"	"6642991104"	"448.55190640384143"	"51.211188902863178"
"01/09/2019 11:34:44.400"	"1771.4602766043758"	"35.636183364761635"	"17.714602766043757"	"94665.320388349515"	"0.043001213551354077"	"407.14885525465667"	"1000000000"	"1632419.2561390294"	"411496448"	"6625173504"	"1014.9074620061466"	"69.925101021680575"
"01/09/2019 11:34:45.401"	"4249.3177996435415"	"0"	"42.493177996435413"	"79078.399999999994"	"0.13288843740426057"	"323.65825295137631"	"1000000000"	"1026143.72405540386"	"416194560"	"6618050560"	"372.20699089408271"	"40.668454423979874"
"01/09/2019 11:34:46.387"	"4303.9471809002434"	"0"	"43.039471809002436"	"85238.656934306564"	"0.10323771322359453"	"416.88553409061694"	"1000000000"	"1034332.83917262168"	"399224832"	"6643433472"	"346.89745172503893"	"38.584427433837917"
"01/09/2019 11:34:47.395"	"2680.5207210346671"	"0"	"26.805207210346669"	"89240.022408963589"	"0.075713725388653619"	"354.02160233631628"	"1000000000"	"481400.802147985785"	"380162048"	"6672392192"	"9.9165714940144625"	"2.767809355750972"
"01/09/2019 11:34:48.405"	"4353.3581957558563"	"0"	"43.53358195755856"	"101255.96526772794"	"0.063580897406352477"	"684.75062101948288"	"1000000000"	"1098470.04772328885"	"350789632"	"6723903488"	"392.41859033822749"	"43.87610828342369"
"01/09/2019 11:34:49.389"	"381.58219380608989"	"59.889490887523458"	"3.8158219380608989"	"91394.585858585851"	"0.018972726995670774"	"201.12968116584329"	"1000000000"	"1994829.22113416842"	"395296768"	"6661259264"	"1380.4809934564698"	"83.731897421166252"
"01/09/2019 11:34:50.407"	"1946.7292691900323"	"37.792846694873674"	"19.467292691900322"	"102675.60092807424"	"0.046000928309451315"	"423.18491591939016"	"1000000000"	"1897582.91486166944"	"387612672"	"6668496896"	"908.2274877620323"	"73.918615475900708"
"01/09/2019 11:34:51.393"	"3197.487837419656"	"21.134227200551944"	"31.97487837419656"	"94332.319488817884"	"0.050342811296099507"	"633.53942369847107"	"1000000000"	"3407865.27053276706"	"396591104"	"6660272128"	"1212.4284817743903"	"86.128438877643674"
"01/09/2019 11:34:52.393"	"1609.1302162051261"	"23.396658957100929"	"16.09130216205126"	"75627.05454545455"	"0.048768485318994831"	"330.76271456210407"	"1000000000"	"2114235.09263192216"	"430424064"	"6624043008"	"722.66641575538495"	"69.535600316274838"
"01/09/2019 11:34:53.401"	"5022.1920128590591"	"0"	"50.22192012859059"	"80229.433962264156"	"0.11942193338988935"	"420.56511650699218"	"1000000000"	"1147380.30016762955"	"437096448"	"6616530944"	"485.03854238660182"	"50.020367515880167"
"01/09/2019 11:34:54.386"	"4801.7507710919617"	"0"	"48.017507710919617"	"88091.800904977383"	"0.10695090535805607"	"448.94886079447053"	"1000000000"	"1966160.18052504826"	"423858176"	"6634401792"	"591.14985742620331"	"53.179621130129043"
"01/09/2019 11:34:55.386"	"4316.0160282769602"	"0"	"43.160160282769603"	"105781.1320754717"	"0.10180377351832405"	"422.88607267687036"	"1000000000"	"1540949.84546918215"	"405315584"	"6659637248"	"451.80988425146762"	"36.334963991370927"
"01/09/2019 11:34:56.386"	"4403.685282726522"	"0"	"44.036852827265221"	"81408"	"0.086018750065162963"	"513.26010473601821"	"1000000000"	"1201114.894041933"	"407347200"	"6663278592"	"570.40038983358272"	"49.224223628692833"
"01/09/2019 11:34:57.402"	"4778.7394027415039"	"0"	"47.78739402741504"	"85293.176470588238"	"0.11896887265084288"	"401.67943314378118"	"1000000000"	"1439182.38661375418"	"410669056"	"6658789376"	"753.14893714458969"	"51.159112067091563"
"01/09/2019 11:34:58.388"	"3810.7909928731146"	"0"	"38.107909928731146"	"103009.38606403013"	"0.070771563001212942"	"538.39143212149406"	"1000000000"	"1118669.07489290558"	"379420672"	"6698930176"	"338.64922472425428"	"39.394320740349919"
"01/09/2019 11:34:59.404"	"1863.6086713212908"	"48.321031226728032"	"18.636086713212908"	"101424.27791563276"	"0.046969726706443254"	"396.81027977366927"	"1000000000"	"1513603.85814178936"	"382009344"	"6701002752"	"838.91404061331571"	"55.772797819213181"
"01/09/2019 11:35:00.397"	"1822.0669205916761"	"36.259187069629718"	"18.22066920591676"	"101764.12903225806"	"0.036503024182229761"	"494.74282152349389"	"1000000000"	"2880461.32681259449"	"410767360"	"6675726336"	"1384.4819279730029"	"91.744689835512304"
"01/09/2019 11:35:01.397"	"2021.6320680630627"	"29.576811619707392"	"20.216320680630627"	"92065.603206412823"	"0.04051803612196829"	"503.41385547666653"	"1000000000"	"2298046.91175699563"	"430202880"	"6645248000"	"930.1554604198127"	"67.972202596560095"
"01/09/2019 11:35:02.398"	"3299.6833042348121"	"40.445627827631832"	"32.996833042348122"	"100458.4449064449"	"0.068607900291935725"	"480.95232420655827"	"1000000000"	"2569532.27311103087"	"413560832"	"6657908736"	"951.90563959385338"	"71.878039983877741"
"01/09/2019 11:35:03.398"	"2218.3417934078493"	"52.898581364405551"	"22.183417934078491"	"96029.840490797549"	"0.068074846238048797"	"325.86911648367436"	"1000000000"	"2629990.37138156075"	"421498880"	"6637101056"	"963.61297021552798"	"69.934053701656197"
"01/09/2019 11:35:04.398"	"1769.2394529109215"	"36.386081219052706"	"17.692394529109215"	"101745.38812785388"	"0.026931963692244487"	"656.93045422395721"	"1000000000"	"3458013.15767526382"	"412033024"	"6640467968"	"1194.8735050192222"	"87.891924039780918"
"01/09/2019 11:35:05.389"	"1915.9369120697213"	"51.592813331994655"	"19.159369120697214"	"102877.35338345864"	"0.035690789360619507"	"536.75039819109088"	"1000000000"	"2265497.72085809251"	"431804416"	"6607761408"	"1226.8580530082079"	"75.167873408410145"
"01/09/2019 11:35:06.389"	"1609.5966373007843"	"47.881982314067798"	"16.095966373007844"	"87085.850746268654"	"0.0600570898748366"	"268.04316640479641"	"1000000000"	"2995487.58612922777"	"443162624"	"6585589760"	"877.14125722763595"	"69.920624713863162"
"01/09/2019 11:35:07.405"	"4584.8107569231015"	"0"	"45.848107569231011"	"76505.49868073879"	"0.12292216342968226"	"371.41019401833137"	"1000000000"	"1191294.86942784791"	"452747264"	"6572023808"	"473.32750319486559"	"46.94929866050208"
"01/09/2019 11:35:08.405"	"4009.1550066817754"	"0"	"40.091550066817753"	"77824"	"0.098758374351445077"	"407.71250014496991"	"1000000000"	"1881406.09526392902"	"434032640"	"6584180736"	"491.06259253913868"	"48.44309392430921"
"01/09/2019 11:35:10.395"	"3643.1247318859173"	"0"	"36.431247318859171"	"79898.189258312021"	"0.092689642144543102"	"393.0326284784835"	"1000000000"	"929204.469704591713"	"405315584"	"6624722944"	"68.856099874107727"	"10.471571676899504"
"01/09/2019 11:35:11.396"	"4039.7487541802043"	"1.7881624842312043"	"40.397487541802043"	"104748.62385321101"	"0.06183333322787081"	"653.36805012499201"	"1000000000"	"438069.626504711232"	"354050048"	"6694223872"	"158.84636081020446"	"24.68677187322308"
"01/09/2019 11:35:12.416"	"1762.4732304564941"	"35.934443502176549"	"17.62473230456494"	"104415.26110124333"	"0.031945826036494519"	"550.47992962539854"	"1000000000"	"1576234.61277972147"	"352407552"	"6704246784"	"913.22958129684241"	"73.970312093630625"
"01/09/2019 11:35:13.385"	"191.06085790464113"	"71.920050666065549"	"1.9106085790464111"	"51256.366972477066"	"0.016982568355567454"	"112.76943003461678"	"1000000000"	"2588877.22808240319"	"420868096"	"6621265920"	"1330.4723580230934"	"82.663139198739628"
"01/09/2019 11:35:14.385"	"4264.9889546939976"	"0"	"42.649889546939974"	"81637.517241379304"	"0.10506034436732187"	"405.94269997193373"	"1000000000"	"1894597.25189527284"	"430309376"	"6605864960"	"610.91376769175247"	"51.567735527789438"
"01/09/2019 11:35:15.386"	"5373.8558053072702"	"0"	"53.738558053072701"	"82357.436893203878"	"0.174001294930271"	"308.84712132638691"	"1000000000"	"1194440.87701780982"	"404054016"	"6633111552"	"330.83623676062803"	"37.92279220136048"
"01/09/2019 11:35:16.417"	"4658.745679133006"	"3.6650589856338414"	"46.587456791330062"	"115259.00371747212"	"0.089309479868444605"	"517.59849767796868"	"1000000000"	"1741838.61521006923"	"390799360"	"6659485696"	"728.2937969186288"	"64.397781844247987"
"01/09/2019 11:35:17.402"	"1843.1444967021189"	"28.167137066997562"	"18.431444967021189"	"109089.41093474427"	"0.032002468740316085"	"580.68983049232565"	"1000000000"	"2255862.74045346826"	"378515456"	"6671986688"	"910.46430212994267"	"77.383373527116746"
"01/09/2019 11:35:18.433"	"1070.526885195324"	"56.759934661112453"	"10.705268851953239"	"103594.66666666667"	"0.023002083610693624"	"464.17260875297626"	"1000000000"	"3497152.57035652519"	"440528896"	"6592008192"	"1829.6136995013146"	"89.016341799910464"
"01/09/2019 11:35:19.386"	"2861.9748676704717"	"44.13432108049043"	"28.619748676704717"	"101120"	"0.12179062542463336"	"235.66634141929134"	"1000000000"	"2111377.97910676562"	"431697920"	"6596907008"	"758.55103644334406"	"75.822239081922191"
"01/09/2019 11:35:20.388"	"3752.9537168087791"	"5.9501126977301819"	"37.529537168087792"	"94311.765333333329"	"0.050122532990502656"	"748.69172864429743"	"1000000000"	"2206698.34951412783"	"410816512"	"6632341504"	"899.42833001134932"	"59.832376539903642"
"01/09/2019 11:35:21.389"	"1897.5396915408814"	"16.577591672633034"	"18.975396915408815"	"65014.493368700263"	"0.050370292393264821"	"376.72578117837293"	"1000000000"	"1485170.33046808833"	"425476096"	"6612627456"	"587.57230592276733"	"44.182399473993719"
"01/09/2019 11:35:22.397"	"3558.5794002847515"	"0"	"35.585794002847514"	"91037.721362229102"	"0.11110464330932543"	"320.28467730750492"	"1000000000"	"727739.327518790495"	"409743360"	"6636847104"	"17.848681707538972"	"2.7755130453545607"
"01/09/2019 11:35:23.393"	"2743.0259627228183"	"0"	"27.430259627228182"	"93385.696969696975"	"0.051751704906053297"	"530.04831023667543"	"1000000000"	"602712.917701912862"	"372293632"	"6694137856"	"0"	"5.1042554451648741"
"01/09/2019 11:35:24.397"	"3649.4471047980028"	"0"	"36.494471047980028"	"87806.103703703702"	"0.090436542767882322"	"403.54489079968351"	"1000000000"	"277435.953158538243"	"344788992"	"6726033408"	"81.705385297713704"	"8.9239916064350666"
"01/09/2019 11:35:25.389"	"2809.0290760193134"	"0.020155987184823348"	"28.090290760193135"	"90421.132075471702"	"0.058433752764132672"	"480.69326934423026"	"1000000000"	"244030.632496399401"	"320655360"	"6767439872"	"0"	"2.3694370735119041"
"01/09/2019 11:35:26.391"	"1878.7236371950694"	"0"	"18.787236371950694"	"54088.317937701395"	"0.020219870944557829"	"929.24654994593459"	"1000000000"	"961686.50002705674"	"314916864"	"6789316608"	"337.36340911033932"	"42.69239709096091"
"01/09/2019 11:35:27.407"	"1282.3620334043819"	"34.743313954919344"	"12.82362033404382"	"75085.790055248624"	"0.017990884199892171"	"712.78116559410387"	"1000000000"	"2134840.25670446537"	"330350592"	"6776295424"	"1295.6077540356916"	"93.46225147307122"
"01/09/2019 11:35:28.407"	"62.563318237612222"	"71.112405195125163"	"0.6256331823761222"	"30125.419354838708"	"0.020183874543134889"	"30.996400375038455"	"1000000000"	"2366914.48702136648"	"394141696"	"6693355520"	"1218.8584534571573"	"78.127336000515143"
"01/09/2019 11:35:29.392"	"1931.3827425043769"	"41.52440899836381"	"19.313827425043769"	"113446.54826254827"	"0.036706756565699813"	"521.82481416859252"	"1000000000"	"2448725.76400695852"	"376377344"	"6720983040"	"947.94816627923854"	"84.525473924743295"
"01/09/2019 11:35:30.439"	"1540.8600701422472"	"50.80293761133737"	"15.408600701422472"	"96934.233766233767"	"0.026189285854376316"	"591.88948274177346"	"1000000000"	"2763008.61560901842"	"380055552"	"6737903616"	"1153.9923194364771"	"79.852895934590194"
"01/09/2019 11:35:31.407"	"757.8224561799708"	"63.404747191762155"	"7.5782245617997077"	"82834.28571428571"	"0.032777677558896427"	"231.66469589774829"	"1000000000"	"2174064.3843138738"	"410804224"	"6707920896"	"945.27469665420506"	"86.291806956851843"
"01/09/2019 11:35:33.408"	"4780.0966768090484"	"0"	"47.800966768090483"	"84300.728291316525"	"0.13392422998324968"	"356.92471476670164"	"1000000000"	"2022297.32993247735"	"404307968"	"6715150336"	"500.39445305527778"	"57.235496366583838"
"01/09/2019 11:35:34.387"	"4176.5888814029931"	"0"	"41.765888814029928"	"94778.491392801254"	"0.064029264415749812"	"652.28728910330358"	"1000000000"	"1465177.6835674383"	"372768768"	"6753505280"	"464.46121524570134"	"48.959800739062089"
"01/09/2019 11:35:35.402"	"2846.2757746439997"	"27.512011245325123"	"28.462757746439998"	"97725.217391304352"	"0.062770651976898614"	"453.44873112916525"	"1000000000"	"1596872.22198258757"	"354455552"	"6778818560"	"367.68777545908398"	"36.080903647830489"
"01/09/2019 11:35:36.402"	"2777.9033199254318"	"24.897340963985044"	"27.779033199254318"	"100167.7508650519"	"0.048065744127793679"	"577.9288060665217"	"1000000000"	"1919465.42823911837"	"366493696"	"6775025664"	"1230.8483741658965"	"83.986080286625381"
"01/09/2019 11:35:37.387"	"1460.8614155819671"	"34.105200693022546"	"14.608614155819671"	"102434.77079796264"	"0.024442275122781552"	"591.89225787753719"	"1000000000"	"2335649.72002477149"	"355762176"	"6791823360"	"871.25736431209634"	"71.064238530616848"
"01/09/2019 11:35:38.388"	"119.53336095615489"	"89.817497404361319"	"1.195333609561549"	"78372.948453608245"	"0.01232474006045866"	"97.925223780683112"	"1000000000"	"1847394.20591741579"	"400384000"	"6740373504"	"1118.5685355566688"	"83.596033432146243"
"01/09/2019 11:35:39.388"	"2084.2584078083901"	"51.792505624436146"	"20.842584078083902"	"110599.89210019268"	"0.040164932787614689"	"518.91693160692364"	"1000000000"	"1729708.35279008394"	"368553984"	"6789619712"	"591.90524761329254"	"71.097932129220908"
"01/09/2019 11:35:40.396"	"2568.7415868742542"	"30.715845884235389"	"25.687415868742541"	"84359.59560439561"	"0.056904615281676639"	"451.42688657475924"	"1000000000"	"896769.460873152115"	"364531712"	"6803255296"	"334.35354016636012"	"37.217793205369162"
"01/09/2019 11:35:41.430"	"4856.7847122010298"	"0"	"48.567847122010299"	"94331.832558139533"	"0.11679534878498567"	"413.0607441930984"	"1000000000"	"385604.946209851529"	"338087936"	"6845952000"	"128.72125516715161"	"16.137489693524142"
"01/09/2019 11:35:42.385"	"2952.7781427538694"	"29.262067200154114"	"29.527781427538695"	"107450.96629213484"	"0.07922415703032841"	"375.43269808179542"	"1000000000"	"373711.260837454836"	"315195392"	"6883319808"	"185.60717657976403"	"23.524053262197022"
"01/09/2019 11:35:43.395"	"1089.9273200283897"	"69.796057898849568"	"10.899273200283897"	"100759.96812749004"	"0.021930677864702056"	"497.0156292977552"	"1000000000"	"91854.1962320459043"	"282529792"	"6936924160"	"40.592909962565663"	"6.0259243349351399"
"01/09/2019 11:35:44.411"	"960.72691780875186"	"73.571129637292259"	"9.6072691780875186"	"103261.30841121495"	"0.022800466884219571"	"421.36800445448512"	"1000000000"	"134532.58189901167"	"258490368"	"6978064384"	"40.364692015499742"	"9.6266538367595125"
"01/09/2019 11:35:45.413"	"0.29946318229941005"	"91.565859041082959"	"0.0029946318229941006"	"27989.333333333332"	"0.00050002379283445374"	"5.988385105040261"	"1000000000"	"151674.587214330288"	"260894720"	"6973210624"	"72.858685444656501"	"7.1976075686723924"
"01/09/2019 11:35:46.384"	"2558.3002587141232"	"0"	"25.58300258714123"	"85696.831168831166"	"0.053779003779404783"	"475.7382048171757"	"1000000000"	"15877.556125064747"	"239710208"	"7013175296"	"24.713672977515621"	"0.65323102287734303"
"01/09/2019 11:35:47.399"	"2513.9291268367233"	"32.914118491417845"	"25.139291268367234"	"75045.665835411477"	"0.063616958226789422"	"395.19214851994752"	"1000000000"	"15127.5506987678771"	"224415744"	"7040253952"	"0"	"3.7643897027687556"
"01/09/2019 11:35:48.392"	"1644.4908062896975"	"27.445263763986034"	"16.444908062896975"	"85061.104294478529"	"0.050103987659701345"	"328.20379400398031"	"1000000000"	"13145.1911212710584"	"211345408"	"7067041792"	"17.114921773213698"	"4.0397394532311504"
"01/09/2019 11:35:49.392"	"899.58590093516978"	"49.001606024887941"	"8.9958590093516975"	"79232"	"0.093722915600667478"	"95.979124162928272"	"1000000000"	"6162.6595972946861"	"206839808"	"7075864576"	"16.996303237185213"	"4.3132611383669968"
"01/09/2019 11:35:50.407"	"1293.185899760058"	"62.895232527577271"	"12.93185899760058"	"95073.352112676061"	"0.046204225837834408"	"279.8941418540889"	"1000000000"	"0"	"191090688"	"7103328256"	"0"	"1.8339942325998115"
"01/09/2019 11:35:51.391"	"578.41630397820245"	"78.499718178802482"	"5.7841630397820243"	"92971.168627450985"	"0.022339215242812557"	"258.9252634181442"	"1000000000"	"0"	"177508352"	"7127056384"	"0"	"1.2375560278919173"
"01/09/2019 11:35:52.392"	"390.8245979204533"	"87.210859766136963"	"3.908245979204533"	"100372.07843137255"	"0.019166666116270631"	"203.90560849193938"	"1000000000"	"0"	"164798464"	"7147601920"	"0"	"1.2162141630836065"
"01/09/2019 11:35:53.397"	"0.099465462657134296"	"80.616757483607344"	"0.00099465462657134297"	"6144"	"0.00050013072692188629"	"1.9894330803237792"	"1000000000"	"0"	"164798464"	"7147601920"	"0"	"0"
"01/09/2019 11:35:54.394"	"327.60413088318114"	"90.408830657961445"	"3.2760413088318114"	"108233.69696969698"	"0.019795756865131957"	"165.48463895116433"	"1000000000"	"0"	"154099712"	"7165448192"	"0"	"2.8360830930772685"
"01/09/2019 11:35:55.401"	"220.18955042140976"	"92.054514874495226"	"2.2018955042140975"	"112385.86861313869"	"0.016174451989242725"	"136.1343296333097"	"1000000000"	"0"	"147730432"	"7180152832"	"0"	"0"
"01/09/2019 11:35:56.401"	"0.089990209065253693"	"97.959342023587837"	"0.00089990209065253697"	"6144"	"0.00045008557400346788"	"1.9997684075872499"	"1000000000"	"0"	"147730432"	"7180152832"	"0"	"0"
"01/09/2019 11:35:57.386"	"248.39588445636736"	"89.905806534278881"	"2.4839588445636736"	"119159.46666666666"	"0.020387499725981403"	"121.84329323488033"	"1000000000"	"0"	"139128832"	"7194312704"	"0"	"0.45191501398540446"
"01/09/2019 11:35:58.399"	"153.69692056571756"	"92.818060715266412"	"1.5369692056571755"	"136250.85057471265"	"0.017904597426439441"	"85.840872769307666"	"1000000000"	"0"	"130695168"	"7206158336"	"0"	"0"
"01/09/2019 11:35:59.384"	"144.28934552647689"	"92.960517825115829"	"1.442893455264769"	"121131.14606741573"	"0.015966292549351238"	"90.370641521062353"	"1000000000"	"0"	"124493824"	"7217975296"	"0"	"0.83915271590423446"
"01/09/2019 11:36:00.387"	"0.12955868425382619"	"88.518479503268026"	"0.0012955868425382619"	"5461.333333333333"	"0.00043329692227656253"	"2.9897374743636673"	"1000000000"	"0"	"124493824"	"7217975296"	"0"	"0"
"01/09/2019 11:36:01.388"	"136.55422798666754"	"94.079133860039164"	"1.3655422798666754"	"102077.84269662922"	"0.01534494542603829"	"88.990521944226771"	"1000000000"	"0"	"119836672"	"7227047936"	"0"	"0.79270844217492753"
"01/09/2019 11:36:02.388"	"131.28588676717251"	"94.059888561979591"	"1.3128588676717252"	"91722.786516853928"	"0.014752805726673623"	"88.99020794680915"	"1000000000"	"0"	"113471488"	"7235198976"	"0"	"0"
"01/09/2019 11:36:03.396"	"0.15867246680646371"	"98.059584486394584"	"0.0015867246680646371"	"4096"	"0.00080008084217009895"	"1.9834038968360319"	"1000000000"	"0"	"113471488"	"7235178496"	"0"	"2.7666329652958566"
"01/09/2019 11:36:04.398"	"49.952777455285322"	"94.854374776203272"	"0.49952777455285324"	"147634.08695652173"	"0.010878258261303347"	"45.919612302659097"	"1000000000"	"0"	"108199936"	"7241908224"	"0"	"0.9541938820625262"
"01/09/2019 11:36:05.386"	"44.217557669004158"	"95.94299355091475"	"0.44217557669004159"	"146432"	"0.010925001243108766"	"40.473920572859605"	"1000000000"	"0"	"104443904"	"7247749120"	"0"	"1.1871655351558874"
"01/09/2019 11:36:06.386"	"26.662324954736054"	"96.47841291760642"	"0.26662324954736055"	"189022.8148148148"	"0.0098740797653438378"	"27.002390830146147"	"1000000000"	"0"	"102170624"	"7251587072"	"0"	"0"
"01/09/2019 11:36:07.412"	"1.3062004947575545"	"91.11235839178255"	"0.013062004947575546"	"38034.285714285717"	"0.001914272928024117"	"6.8236101851168502"	"1000000000"	"0"	"101179392"	"7252979712"	"0"	"1.3800398137709058"
"01/09/2019 11:36:08.401"	"63.618498476057439"	"95.180067241709949"	"0.63618498476057439"	"87407.094339622636"	"0.011873581755140045"	"53.580133383753306"	"1000000000"	"0"	"97308672"	"7257858048"	"0"	"0"
"01/09/2019 11:36:09.387"	"570.03788320145657"	"78.743758682475445"	"5.7003788320145654"	"92139.102040816331"	"0.028679592946448642"	"198.75453483167121"	"1000000000"	"0"	"87351296"	"7275773952"	"0"	"5.32558287874404"
"01/09/2019 11:36:10.401"	"680.0463408020903"	"41.085557938327291"	"6.800463408020903"	"108586.66666666667"	"0.071845832056807668"	"94.653611785451645"	"1000000000"	"0"	"81956864"	"7286108160"	"0"	"1.402548744114962"
